Date,Open,High,Low,Close,Volume
03/03/2008,"133.14","133.81","132.24","133.50","189,416,000"
02/29/2008,"135.60","137.02","132.78","133.82","252,612,188"
02/28/2008,"137.24","137.96","136.55","136.87","169,759,016"
02/27/2008,"137.56","139.14","137.41","138.22","168,124,188"
02/26/2008,"136.75","138.95","136.50","138.36","212,243,297"
02/25/2008,"135.54","137.65","134.78","137.33","189,754,500"
02/22/2008,"134.97","135.85","132.86","135.62","205,419,906"
02/21/2008,"136.66","137.01","134.07","134.79","200,979,391"
02/20/2008,"133.99","137.60","133.76","135.92","220,510,797"
02/19/2008,"136.69","136.89","134.61","135.52","145,091,703"
02/15/2008,"134.55","136.10","133.36","135.14","153,923,812"
02/14/2008,"136.95","137.00","134.79","135.17","215,011,906"
02/13/2008,"136.01","137.10","135.14","136.37","181,866,094"
02/12/2008,"134.91","136.31","133.98","134.99","256,384,891"
02/11/2008,"133.10","134.23","132.04","133.75","188,500,609"
02/08/2008,"133.09","134.22","132.10","133.07","221,620,094"
02/07/2008,"131.80","134.79","131.73","133.93","297,359,812"
02/06/2008,"134.58","135.25","132.41","133.05","250,070,797"
02/05/2008,"135.94","136.25","133.67","134.13","286,601,875"
02/04/2008,"139.21","139.30","137.64","137.82","124,644,703"
02/01/2008,"137.94","139.61","137.52","139.58","206,496,094"
01/31/2008,"133.40","138.54","133.20","137.37","342,925,500"
01/30/2008,"135.58","138.54","134.60","134.91","335,938,219"
01/29/2008,"136.10","136.45","134.88","135.91","168,677,500"
01/28/2008,"133.26","135.52","132.06","135.24","217,578,891"
01/25/2008,"136.51","136.76","132.60","133.04","270,273,219"
01/24/2008,"134.48","135.46","133.31","134.99","259,699,906"
01/23/2008,"127.09","134.19","126.84","133.86","511,174,906"
01/22/2008,"127.21","132.43","126.00","130.72","435,734,031"
01/18/2008,"134.74","135.02","131.10","132.06","348,409,406"
01/17/2008,"137.81","137.88","132.93","133.43","397,884,406"
01/16/2008,"137.36","139.12","136.28","136.98","378,804,281"
01/15/2008,"139.79","141.49","137.90","138.17","239,989,297"
01/14/2008,"141.16","141.86","140.40","141.28","169,984,609"
01/11/2008,"140.78","141.90","139.00","140.15","267,015,594"
01/10/2008,"139.68","142.80","139.37","141.29","335,606,594"
01/09/2008,"139.09","140.79","137.70","140.37","301,820,406"
01/08/2008,"142.08","142.90","138.44","138.91","326,274,906"
01/07/2008,"141.81","142.23","140.10","141.19","234,546,203"
01/04/2008,"143.34","143.44","140.91","141.31","232,350,500"
01/03/2008,"144.91","145.49","144.07","144.86","125,044,492"
01/02/2008,"146.53","146.99","143.88","144.93","204,889,406"
12/31/2007,"147.10","147.61","146.06","146.21","108,058,492"
12/28/2007,"148.54","148.61","146.90","147.30","116,347,797"
12/27/2007,"149.02","149.03","147.32","147.67","120,888,398"
12/26/2007,"148.65","149.68","148.50","149.55","67,053,070"
12/24/2007,"148.82","149.48","148.48","149.23","45,600,527"
12/21/2007,"147.37","148.42","147.09","148.13","146,074,406"
12/20/2007,"146.84","146.86","145.18","146.80","214,671,812"
12/19/2007,"145.94","146.89","144.94","145.88","198,730,000"
12/18/2007,"146.10","146.48","143.96","145.88","245,547,500"
12/17/2007,"146.61","146.87","144.86","145.07","177,007,391"
12/14/2007,"147.93","149.10","147.10","147.17","159,092,891"
12/13/2007,"148.32","149.39","147.30","149.06","237,579,594"
12/12/2007,"151.06","151.77","147.20","149.37","322,273,219"
12/11/2007,"152.14","152.89","147.83","147.91","249,913,297"
12/10/2007,"151.28","152.25","150.86","152.08","123,771,906"
12/07/2007,"151.42","151.50","150.55","150.91","148,951,391"
12/06/2007,"148.63","151.21","148.57","150.94","154,487,203"
12/05/2007,"147.93","149.20","147.83","148.81","170,813,406"
12/04/2007,"146.66","147.54","146.31","146.36","136,528,609"
12/03/2007,"148.19","148.45","147.29","147.68","145,852,797"
11/30/2007,"149.04","149.87","147.33","148.66","222,914,203"
11/29/2007,"146.62","147.72","146.10","147.18","199,104,500"
11/28/2007,"144.19","147.47","144.14","147.13","257,027,812"
11/27/2007,"141.74","143.23","140.95","142.57","293,721,875"
11/26/2007,"144.43","144.88","140.66","140.95","212,492,297"
11/23/2007,"143.07","144.34","142.70","144.13","77,684,625"
11/21/2007,"143.08","143.91","141.67","141.68","259,160,297"
11/20/2007,"144.02","145.53","142.11","144.64","414,250,219"
11/19/2007,"145.28","145.36","143.19","143.76","267,092,406"
11/16/2007,"146.31","146.47","144.57","145.79","308,620,094"
11/15/2007,"146.57","147.49","144.52","145.54","262,804,906"
11/14/2007,"149.22","149.40","146.78","147.67","229,975,703"
11/13/2007,"145.37","148.31","145.22","148.08","191,022,703"
11/12/2007,"145.21","146.61","143.70","143.70","242,942,203"
11/09/2007,"145.69","147.54","144.89","145.14","277,715,000"
11/08/2007,"147.99","149.30","145.07","147.16","374,275,812"
11/07/2007,"150.44","152.11","147.55","147.91","305,122,312"
11/06/2007,"150.86","152.11","149.90","152.07","177,507,391"
11/05/2007,"149.64","151.16","148.00","150.05","226,743,297"
11/02/2007,"151.53","152.00","149.21","151.20","331,155,812"
11/01/2007,"153.29","153.41","150.59","151.03","332,864,094"
10/31/2007,"153.98","155.27","152.84","154.65","220,919,203"
10/30/2007,"153.45","153.75","152.87","153.06","132,944,297"
10/29/2007,"153.93","154.44","153.55","154.13","106,794,305"
10/26/2007,"153.06","153.62","151.90","153.62","176,283,391"
10/25/2007,"151.65","152.29","149.88","151.84","237,107,109"
10/24/2007,"151.21","151.74","148.00","151.48","326,222,031"
10/23/2007,"151.46","151.95","150.25","151.76","179,888,406"
10/22/2007,"148.86","150.76","148.66","150.54","261,945,406"
10/19/2007,"153.09","156.48","149.66","149.67","296,519,281"
10/18/2007,"153.45","154.19","153.08","153.69","148,092,984"
10/17/2007,"154.98","155.09","152.47","154.25","216,590,891"
10/16/2007,"154.41","156.48","153.47","153.78","166,265,109"
10/15/2007,"156.27","156.36","153.94","155.01","161,004,000"
10/12/2007,"155.46","156.35","155.27","156.33","124,529,508"
10/11/2007,"156.93","157.52","154.54","155.47","233,472,609"
10/10/2007,"156.04","156.44","155.41","156.22","101,476,703"
10/09/2007,"155.60","156.50","155.03","156.48","93,835,852"
10/08/2007,"155.39","155.49","154.77","155.02","71,158,047"
10/05/2007,"155.03","156.10","154.63","155.85","134,579,812"
10/04/2007,"154.11","154.26","153.59","154.02","76,687,648"
10/03/2007,"153.81","154.41","153.01","153.78","117,758,398"
10/02/2007,"154.61","154.65","153.81","154.09","112,647,102"
10/01/2007,"152.60","154.75","152.50","154.30","146,325,297"
09/28/2007,"152.85","153.19","151.98","152.58","133,344,594"
09/27/2007,"152.91","153.10","152.19","153.09","102,607,000"
09/26/2007,"152.25","152.77","151.39","152.19","131,571,500"
09/25/2007,"150.81","151.66","150.47","151.39","142,210,500"
09/24/2007,"152.42","152.82","151.36","151.69","137,635,812"
09/21/2007,"152.71","153.12","151.74","151.97","141,458,203"
09/20/2007,"153.34","153.43","152.11","152.28","174,834,500"
09/19/2007,"153.41","154.39","148.10","153.36","193,698,797"
09/18/2007,"148.83","152.50","148.13","152.46","262,750,312"
09/17/2007,"148.31","148.89","147.63","148.10","109,832,203"
09/14/2007,"147.96","149.09","147.74","148.90","121,785,695"
09/13/2007,"148.55","149.45","148.20","148.91","153,823,594"
09/12/2007,"147.29","148.44","146.98","147.87","149,559,594"
09/11/2007,"146.24","147.70","146.13","147.49","161,928,703"
09/10/2007,"146.52","146.72","144.33","145.79","192,318,594"
09/07/2007,"146.48","146.89","145.26","146.07","235,423,812"
09/06/2007,"147.95","148.61","147.12","148.13","127,795,297"
09/05/2007,"148.20","148.36","147.00","147.79","166,237,500"
09/04/2007,"147.45","149.98","147.40","149.08","119,558,000"
08/31/2007,"147.65","148.50","146.83","147.59","185,474,594"
08/30/2007,"145.45","147.19","145.31","146.15","191,302,703"
08/29/2007,"144.37","146.74","143.96","146.54","207,478,891"
08/28/2007,"146.16","146.25","143.46","143.72","219,565,797"
08/27/2007,"147.85","148.33","146.73","146.95","112,905,203"
08/24/2007,"146.48","148.33","146.28","148.33","128,842,094"
08/23/2007,"147.34","147.65","145.61","146.52","203,799,297"
08/22/2007,"146.01","146.80","145.33","146.65","169,778,297"
08/21/2007,"144.60","145.97","144.14","144.93","156,932,297"
08/20/2007,"145.17","145.47","143.29","144.64","186,925,109"
08/17/2007,"145.50","148.35","141.39","144.71","388,157,188"
08/16/2007,"139.79","142.94","137.00","142.10","546,123,875"
08/15/2007,"142.72","144.46","140.62","141.04","323,538,406"
08/14/2007,"145.70","146.06","142.72","143.01","263,934,094"
08/13/2007,"146.50","146.89","145.02","145.23","177,475,297"
08/10/2007,"144.39","146.50","143.12","144.71","410,720,906"
08/09/2007,"147.43","149.95","145.29","145.39","357,452,281"
08/08/2007,"148.41","150.59","147.34","149.83","274,653,000"
08/07/2007,"145.94","149.00","145.23","147.77","280,185,000"
08/06/2007,"144.21","146.83","142.53","146.21","324,593,094"
08/03/2007,"147.28","147.58","143.20","143.80","359,157,594"
08/02/2007,"146.76","147.76","145.26","147.60","294,626,594"
08/01/2007,"145.18","147.01","143.95","146.43","467,573,094"
07/31/2007,"148.33","149.46","145.04","145.72","316,607,406"
07/30/2007,"145.93","147.81","145.29","147.38","272,689,406"
07/27/2007,"148.21","148.87","145.05","145.11","422,616,906"
07/26/2007,"150.19","150.80","146.39","148.02","465,135,625"
07/25/2007,"152.02","152.39","150.25","151.61","264,666,594"
07/24/2007,"153.12","154.28","150.76","151.30","256,699,703"
07/23/2007,"154.18","154.72","153.30","153.97","119,941,906"
07/20/2007,"154.89","155.25","152.29","153.50","245,469,703"
07/19/2007,"155.20","155.53","154.75","155.07","145,074,500"
07/18/2007,"154.23","154.80","153.30","154.47","231,246,297"
07/17/2007,"154.93","156.00","154.68","154.75","123,906,898"
07/16/2007,"154.99","155.53","154.58","154.83","98,355,203"
07/13/2007,"154.57","155.46","154.39","154.85","111,766,203"
07/12/2007,"152.37","154.75","152.34","154.39","133,546,594"
07/11/2007,"150.75","152.05","150.52","151.99","175,289,297"
07/10/2007,"152.29","152.61","150.77","150.92","178,909,500"
07/09/2007,"153.16","153.36","152.62","153.00","71,632,359"
07/06/2007,"152.38","153.17","151.93","152.98","81,106,062"
07/05/2007,"152.40","152.56","151.63","152.18","89,049,133"
07/03/2007,"152.18","152.50","151.99","152.34","54,047,488"
07/02/2007,"150.87","151.92","150.77","151.79","103,326,797"
06/29/2007,"150.90","151.65","149.15","150.43","193,583,391"
06/28/2007,"150.38","151.41","149.67","150.38","157,109,594"
06/27/2007,"148.13","150.57","148.06","150.40","209,024,984"
06/26/2007,"150.21","150.46","148.28","148.29","197,477,500"
06/25/2007,"150.24","151.25","149.02","149.83","232,014,500"
06/22/2007,"151.52","151.77","149.85","150.55","205,066,000"
06/21/2007,"151.08","152.11","150.25","151.98","205,131,906"
06/20/2007,"153.58","153.58","150.96","151.14","177,168,609"
06/19/2007,"152.55","153.38","152.36","153.27","110,852,898"
06/18/2007,"153.38","153.39","152.66","152.89","88,635,664"
06/15/2007,"153.14","153.66","152.93","153.07","154,032,609"
06/14/2007,"152.06","153.12","152.03","152.86","144,894,703"
06/13/2007,"150.50","152.07","149.72","151.89","193,216,500"
06/12/2007,"150.67","151.54","149.55","149.65","233,926,891"
06/11/2007,"150.93","151.95","150.70","151.30","102,034,398"
06/08/2007,"149.50","151.19","149.09","151.04","175,897,297"
06/07/2007,"151.56","152.50","149.06","149.10","232,451,500"
06/06/2007,"152.91","152.95","151.75","151.84","164,101,594"
06/05/2007,"153.74","153.90","152.86","153.49","127,007,102"
06/04/2007,"153.54","154.39","153.48","154.10","78,008,961"
06/01/2007,"153.88","154.40","153.51","154.08","107,771,695"
05/31/2007,"153.66","153.89","153.12","153.32","114,869,297"
05/30/2007,"151.46","153.54","151.34","153.48","129,013,906"
05/29/2007,"151.94","152.50","151.45","152.24","82,020,195"
05/25/2007,"151.49","152.02","151.18","151.69","83,307,320"
05/24/2007,"152.53","153.21","150.74","151.06","187,577,703"
05/23/2007,"152.95","153.50","152.36","152.44","133,786,594"
05/22/2007,"152.70","153.16","152.38","152.42","82,148,992"
05/21/2007,"152.58","153.23","152.50","152.54","174,661,594"
05/18/2007,"152.01","152.62","151.81","152.62","99,178,242"
05/17/2007,"151.38","151.96","151.11","151.30","101,150,000"
05/16/2007,"150.80","151.63","150.38","151.60","114,321,508"
05/15/2007,"150.70","151.67","150.19","150.57","180,670,500"
05/14/2007,"150.86","151.30","149.79","150.53","108,043,906"
05/11/2007,"149.75","150.93","149.72","150.86","113,408,797"
05/10/2007,"150.73","151.02","149.27","149.58","153,618,891"
05/09/2007,"150.64","152.82","150.37","151.16","102,921,695"
05/08/2007,"150.58","150.92","150.13","150.75","80,583,938"
05/07/2007,"150.88","151.20","150.81","150.95","63,463,754"
05/04/2007,"150.75","151.12","150.22","150.92","96,408,930"
05/03/2007,"149.97","150.40","149.05","150.35","87,204,945"
05/02/2007,"148.90","149.95","148.75","149.54","87,129,805"
05/01/2007,"148.42","149.47","147.67","148.67","134,324,891"
04/30/2007,"149.64","149.74","148.21","148.29","100,874,203"
04/27/2007,"149.09","149.74","148.84","149.53","106,984,094"
04/26/2007,"149.49","149.80","149.10","149.65","88,741,562"
04/25/2007,"148.73","149.66","148.02","149.48","109,140,000"
04/24/2007,"148.23","148.40","147.32","148.12","114,471,102"
04/23/2007,"148.37","148.73","147.97","148.06","77,260,336"
04/20/2007,"148.22","148.62","147.04","148.62","124,114,305"
04/19/2007,"146.55","147.40","146.36","147.23","103,342,898"
04/18/2007,"146.60","147.70","146.57","147.27","88,344,258"
04/17/2007,"146.97","147.40","146.65","147.09","108,428,203"
04/16/2007,"145.83","146.86","145.82","146.70","83,066,117"
04/13/2007,"144.90","145.32","144.36","145.32","84,310,734"
04/12/2007,"143.74","144.92","143.34","144.66","115,559,203"
04/11/2007,"144.82","144.86","143.54","144.02","106,365,695"
04/10/2007,"144.33","144.85","144.27","144.61","56,617,273"
04/09/2007,"144.65","144.80","144.15","144.44","50,968,340"
04/05/2007,"143.67","144.44","143.61","144.24","46,820,941"
04/04/2007,"143.69","143.95","143.16","143.85","63,995,219"
04/03/2007,"142.97","143.98","142.91","143.69","82,418,211"
04/02/2007,"142.16","142.46","140.89","142.16","79,413,078"
03/30/2007,"142.24","142.84","140.56","142.00","128,194,203"
03/29/2007,"142.54","142.61","141.19","141.97","139,412,500"
03/28/2007,"142.14","142.47","141.26","141.82","152,892,703"
03/27/2007,"143.12","143.16","142.39","142.86","99,648,594"
03/26/2007,"143.50","143.65","142.09","143.20","113,784,000"
03/23/2007,"143.28","143.81","143.15","143.39","74,417,672"
03/22/2007,"143.48","143.68","142.79","143.18","118,942,398"
03/21/2007,"141.10","143.65","140.82","143.29","152,473,203"
03/20/2007,"140.08","141.05","139.96","140.97","82,148,844"
03/19/2007,"139.26","140.33","138.55","140.20","96,047,953"
03/16/2007,"139.31","139.63","138.12","138.53","120,626,602"
03/15/2007,"138.97","139.99","138.80","139.47","132,395,000"
03/14/2007,"138.43","139.36","136.75","139.28","229,353,297"
03/13/2007,"140.18","140.77","138.04","138.25","171,831,016"
03/12/2007,"140.42","141.34","140.16","140.99","80,366,797"
03/09/2007,"141.31","141.42","140.08","140.78","107,764,508"
03/08/2007,"140.54","141.16","140.07","140.74","117,866,703"
03/07/2007,"139.59","140.46","139.40","139.56","115,138,703"
03/06/2007,"138.78","140.12","137.72","139.70","143,328,406"
03/05/2007,"137.93","139.58","137.33","137.35","143,583,406"
03/02/2007,"140.05","140.66","138.66","138.67","162,572,406"
03/01/2007,"139.34","141.25","138.05","140.51","212,801,500"
02/28/2007,"140.39","141.98","139.80","140.93","177,535,297"
02/27/2007,"143.88","144.20","139.00","139.50","271,580,281"
02/26/2007,"145.83","145.95","144.75","145.17","69,320,062"
02/23/2007,"145.74","145.79","144.75","145.30","71,962,797"
02/22/2007,"146.05","146.42","145.17","145.87","79,067,398"
02/21/2007,"145.61","146.07","145.35","145.98","63,971,500"
02/20/2007,"145.56","146.20","144.06","146.04","56,909,500"
02/16/2007,"145.44","145.76","145.23","145.73","39,841,801"
02/15/2007,"145.67","145.95","145.43","145.80","38,674,199"
02/14/2007,"144.80","145.90","144.78","145.61","66,062,352"
02/13/2007,"143.77","144.90","143.76","144.66","64,081,762"
02/12/2007,"143.94","144.04","143.19","143.45","63,438,020"
02/09/2007,"145.06","145.33","143.39","143.94","79,078,398"
02/08/2007,"144.78","145.12","144.27","145.02","70,640,703"
02/07/2007,"145.12","145.36","144.57","145.21","55,669,699"
02/06/2007,"144.97","145.03","144.33","144.89","57,068,398"
02/05/2007,"144.70","144.94","144.34","144.85","42,769,398"
02/02/2007,"144.73","144.95","144.38","144.81","49,606,602"
02/01/2007,"144.15","144.66","143.91","144.61","69,278,906"
01/31/2007,"142.63","144.13","142.40","143.75","91,852,000"
01/30/2007,"142.35","142.86","142.06","142.79","70,406,398"
01/29/2007,"142.19","142.80","141.74","142.05","63,298,801"
01/26/2007,"142.57","142.65","141.58","142.16","74,584,602"
01/25/2007,"143.84","143.92","142.01","142.26","73,568,102"
01/24/2007,"142.97","143.98","142.91","143.95","55,834,699"
01/23/2007,"142.26","143.08","142.06","142.80","54,060,102"
01/22/2007,"143.07","143.10","141.93","142.38","58,965,000"
01/19/2007,"142.54","143.10","142.46","142.82","56,972,102"
01/18/2007,"143.17","143.26","142.31","142.54","68,147,305"
01/17/2007,"142.85","143.46","142.73","143.02","50,221,500"
01/16/2007,"143.07","143.44","142.73","142.96","44,870,801"
01/12/2007,"142.12","143.24","142.11","143.24","57,625,199"
01/11/2007,"141.56","142.62","141.50","142.16","55,531,602"
01/10/2007,"140.58","141.57","140.30","141.54","72,407,906"
01/09/2007,"141.31","141.60","140.40","141.07","75,660,703"
01/08/2007,"140.82","141.41","140.25","141.19","71,655,000"
01/05/2007,"141.33","141.40","140.38","140.54","76,640,906"
01/04/2007,"141.23","142.05","140.61","141.67","69,367,398"
01/03/2007,"142.25","142.86","140.57","141.37","94,805,906"
12/29/2006,"142.10","142.54","141.43","141.62","45,466,699"
12/28/2006,"142.41","142.70","141.99","142.21","37,288,398"
12/27/2006,"141.87","142.60","141.83","142.51","38,956,699"
12/26/2006,"140.81","141.61","140.78","141.58","32,695,900"
12/22/2006,"141.64","141.65","140.67","140.75","62,069,102"
12/21/2006,"142.27","142.43","141.32","141.62","48,695,801"
12/20/2006,"142.28","142.66","142.01","142.14","41,469,602"
12/19/2006,"141.55","142.56","141.19","142.22","65,021,301"
12/18/2006,"142.54","142.88","141.75","141.95","48,953,102"
12/15/2006,"142.64","142.89","142.24","142.34","70,856,398"
12/14/2006,"141.86","143.24","141.84","143.12","64,746,199"
12/13/2006,"142.23","142.34","141.56","141.87","55,519,199"
12/12/2006,"141.69","141.87","140.89","141.72","77,451,508"
12/11/2006,"141.42","142.09","141.34","141.83","39,777,602"
12/08/2006,"141.13","141.90","140.78","141.42","79,621,703"
12/07/2006,"142.03","142.30","141.11","141.16","62,715,301"
12/06/2006,"141.87","142.07","141.50","141.78","53,225,699"
12/05/2006,"141.56","141.96","141.26","141.90","73,371,602"
12/04/2006,"140.25","141.55","140.23","141.29","87,813,203"
12/01/2006,"140.53","140.66","138.97","140.22","126,102,703"
11/30/2006,"140.44","141.05","139.76","140.53","83,991,203"
11/29/2006,"139.47","140.53","139.08","140.47","90,034,906"
11/28/2006,"138.24","139.16","138.11","139.02","106,652,398"
11/27/2006,"140.28","140.35","138.38","138.42","84,542,906"
11/24/2006,"140.24","140.84","140.20","140.35","30,998,199"
11/22/2006,"140.75","141.16","140.50","140.92","45,505,301"
11/21/2006,"140.49","140.67","140.29","140.64","51,367,898"
11/20/2006,"140.30","140.74","139.94","140.50","69,173,102"
11/17/2006,"139.93","140.43","139.73","140.42","56,353,301"
11/16/2006,"140.44","140.68","139.49","140.38","76,726,102"
11/15/2006,"139.57","140.45","139.53","140.02","76,508,000"
11/14/2006,"138.97","139.74","138.12","139.62","96,702,602"
11/13/2006,"138.18","139.04","138.07","138.58","59,398,102"
11/10/2006,"138.14","138.34","137.72","138.24","48,991,500"
11/09/2006,"139.01","139.14","137.90","138.18","95,914,203"
11/08/2006,"138.00","139.05","136.86","138.91","87,515,203"
11/07/2006,"138.20","138.98","138.00","138.61","63,318,801"
11/06/2006,"136.96","138.28","136.95","138.08","63,298,699"
11/03/2006,"137.27","137.39","135.62","136.54","71,345,906"
11/02/2006,"136.51","137.01","136.36","136.78","60,692,699"
11/01/2006,"138.22","138.31","136.72","136.86","83,005,602"
10/31/2006,"138.07","138.26","137.25","137.79","71,274,102"
10/30/2006,"137.66","138.20","137.40","137.81","49,717,301"
10/27/2006,"138.61","138.75","137.63","137.91","78,184,602"
10/26/2006,"138.66","139.00","137.98","138.78","66,842,703"
10/25/2006,"137.74","138.41","137.51","138.35","78,105,398"
10/24/2006,"137.28","137.93","137.22","137.88","53,234,102"
10/23/2006,"136.56","137.80","136.39","137.47","66,112,898"
10/20/2006,"136.81","136.95","136.33","136.84","48,094,500"
10/19/2006,"136.39","136.88","136.23","136.81","63,998,398"
10/18/2006,"137.04","137.37","136.10","136.59","86,760,102"
10/17/2006,"136.47","136.70","135.67","136.41","90,387,102"
10/16/2006,"136.52","137.05","136.42","136.84","42,271,801"
10/13/2006,"136.16","136.71","136.04","136.63","53,943,898"
10/12/2006,"135.45","136.39","135.40","136.28","59,123,602"
10/11/2006,"134.84","135.43","134.30","135.11","104,076,305"
10/10/2006,"135.11","135.45","134.84","135.27","56,390,102"
10/09/2006,"134.85","135.30","134.64","135.09","41,176,801"
10/06/2006,"134.95","135.10","134.40","135.01","64,992,699"
10/05/2006,"134.92","135.41","134.75","135.18","60,498,801"
10/04/2006,"133.23","135.00","133.08","134.92","80,880,703"
10/03/2006,"132.89","133.87","132.65","133.36","73,105,102"
10/02/2006,"133.54","133.83","132.34","133.08","52,444,500"
09/29/2006,"133.80","133.94","133.48","133.58","47,991,699"
09/28/2006,"133.74","133.99","133.28","133.69","58,591,500"
09/27/2006,"133.49","133.97","133.27","133.74","82,432,203"
09/26/2006,"132.50","133.60","132.40","133.58","73,951,102"
09/25/2006,"131.73","132.85","131.05","132.48","92,287,906"
09/22/2006,"131.67","131.68","131.00","131.47","65,966,797"
09/21/2006,"132.61","132.75","131.42","131.87","88,931,703"
09/20/2006,"132.25","132.77","132.06","132.51","75,203,602"
09/19/2006,"132.12","132.13","131.07","131.81","92,080,305"
09/18/2006,"131.79","132.39","131.65","132.14","64,153,602"
09/15/2006,"132.31","132.39","131.68","131.96","76,701,906"
09/14/2006,"131.96","132.24","131.75","132.23","57,794,199"
09/13/2006,"131.64","132.45","131.52","132.22","62,898,301"
09/12/2006,"130.56","131.84","130.37","131.69","69,871,602"
09/11/2006,"129.86","130.69","129.48","130.41","68,495,000"
09/08/2006,"130.08","130.46","129.83","130.28","45,096,000"
09/07/2006,"130.06","130.57","129.35","129.91","86,261,203"
09/06/2006,"131.11","131.16","130.33","130.51","53,737,898"
09/05/2006,"131.51","131.85","131.20","131.67","52,348,398"
09/01/2006,"131.14","131.58","130.84","131.42","48,794,398"
08/31/2006,"130.85","130.99","130.58","130.64","37,521,898"
08/30/2006,"130.87","131.04","130.55","130.66","50,080,398"
08/29/2006,"130.49","130.83","129.81","130.58","61,795,102"
08/28/2006,"129.65","130.82","129.64","130.43","52,671,301"
08/25/2006,"129.64","130.25","129.55","129.81","41,756,500"
08/24/2006,"129.99","130.10","129.40","129.65","57,979,801"
08/23/2006,"130.18","130.44","129.19","129.76","66,588,703"
08/22/2006,"129.94","130.52","129.68","130.12","60,839,898"
08/21/2006,"130.18","130.28","129.80","130.13","42,133,602"
08/18/2006,"130.19","130.69","129.59","130.69","58,288,398"
08/17/2006,"129.58","130.37","129.49","130.03","70,936,602"
08/16/2006,"129.32","129.89","129.04","129.79","71,731,203"
08/15/2006,"128.21","128.87","127.90","128.63","68,143,000"
08/14/2006,"127.63","128.16","126.92","127.11","57,839,000"
08/11/2006,"127.17","127.20","126.39","127.01","47,480,199"
08/10/2006,"126.53","127.50","126.28","127.37","69,321,305"
08/09/2006,"128.20","128.60","126.61","126.98","78,905,703"
08/08/2006,"128.09","128.46","126.95","127.41","90,797,102"
08/07/2006,"127.90","128.08","127.40","127.95","45,377,301"
08/04/2006,"129.06","129.43","127.48","128.20","96,294,203"
08/03/2006,"127.33","128.55","127.15","128.42","63,691,301"
08/02/2006,"127.58","128.46","127.55","128.08","64,770,801"
08/01/2006,"127.34","127.38","126.60","127.22","65,220,500"
07/31/2006,"127.66","127.96","126.55","127.85","49,586,398"
07/28/2006,"126.99","128.14","126.86","127.98","82,118,508"
07/27/2006,"127.33","127.69","126.20","126.71","87,250,602"
07/26/2006,"126.59","127.45","126.18","126.83","84,525,703"
07/25/2006,"125.98","127.30","125.72","126.66","95,477,000"
07/24/2006,"124.44","126.32","124.44","126.21","92,882,203"
07/21/2006,"125.15","125.19","123.82","123.95","101,564,703"
07/20/2006,"126.12","126.30","124.66","124.83","112,298,906"
07/19/2006,"124.18","126.26","123.72","125.69","133,725,000"
07/18/2006,"123.74","124.05","122.39","123.97","123,629,305"
07/17/2006,"123.50","124.10","123.15","123.34","81,209,797"
07/14/2006,"124.16","124.26","122.83","123.52","103,215,797"
07/13/2006,"125.50","125.68","124.00","124.00","101,699,703"
07/12/2006,"127.21","127.40","125.72","126.05","82,431,906"
07/11/2006,"126.61","127.41","125.94","127.41","73,637,000"
07/10/2006,"126.94","127.43","126.41","126.85","60,938,102"
07/07/2006,"127.19","127.56","126.29","126.61","81,624,906"
07/06/2006,"127.20","127.85","127.08","127.44","50,090,801"
07/05/2006,"127.29","127.45","126.52","127.07","69,652,703"
07/03/2006,"127.43","128.01","127.31","127.80","23,936,199"
06/30/2006,"127.47","127.66","126.96","127.23","54,227,699"
06/29/2006,"125.20","127.35","125.17","127.27","110,633,102"
06/28/2006,"124.19","124.77","123.65","124.75","62,367,699"
06/27/2006,"125.01","125.29","123.77","123.91","69,777,508"
06/26/2006,"124.54","125.06","124.25","124.99","37,849,602"
06/23/2006,"124.33","125.30","124.03","124.44","54,111,199"
06/22/2006,"124.95","125.06","124.04","124.46","74,982,000"
06/21/2006,"124.00","125.70","123.96","125.01","75,000,398"
06/20/2006,"124.01","124.81","123.72","124.09","65,491,699"
06/19/2006,"125.40","125.48","123.55","123.67","95,803,102"
06/16/2006,"125.19","125.56","124.46","124.65","94,243,508"
06/15/2006,"123.92","126.36","123.86","126.12","133,993,594"
06/14/2006,"122.84","123.63","122.34","123.50","163,565,594"
06/13/2006,"123.78","124.84","122.55","122.55","185,688,000"
06/12/2006,"125.88","125.93","123.82","123.99","95,774,602"
06/09/2006,"126.36","126.96","125.29","125.35","94,972,203"
06/08/2006,"125.58","126.50","123.87","125.75","204,954,703"
06/07/2006,"126.91","127.65","125.79","125.86","108,595,703"
06/06/2006,"127.21","127.38","125.76","126.81","130,495,602"
06/05/2006,"128.79","128.86","126.77","127.12","86,104,102"
06/02/2006,"129.25","129.43","128.32","129.00","91,702,508"
06/01/2006,"127.38","128.94","127.27","128.73","73,717,398"
05/31/2006,"126.58","127.51","126.20","127.51","86,925,508"
05/30/2006,"127.97","128.00","126.05","126.10","72,067,797"
05/26/2006,"128.00","128.38","127.51","128.38","62,989,699"
05/25/2006,"126.92","127.73","126.43","127.73","78,977,906"
05/24/2006,"125.68","126.89","124.76","126.17","168,341,906"
05/23/2006,"127.18","127.63","125.17","125.17","91,860,906"
05/22/2006,"126.28","127.17","125.50","126.13","110,778,906"
05/19/2006,"126.87","127.49","125.80","127.10","124,308,602"
05/18/2006,"127.38","127.75","126.11","126.21","87,903,102"
05/17/2006,"128.67","129.10","126.77","126.85","144,774,891"
